,Unnamed: 0.1,Unnamed: 0,Subject,Course Title,Description,Institute,Provider,Instructor,Language,Rating,Course_Link
33504,3542,,Cybersecurity,Keamanan IT: Pertahanan terhadap Kejahatan Digital,Pelatihan ini membahas berbagai macam konsep  alat  dan praktik terbaik dari keamanan IT  Di sini akan diperkenalkan ancaman dan serangan dan berbagai cara kemunculan mereka  Kami akan memberi Anda beberapa latar belakang algoritma enkripsi dan bagaimana mereka digunakan untuk melindungi data  Kemudian  kami akan membahas lebih jauh tentang  tiga A dari keamanan informasi  authentication  authorization  accounting  Kami juga akan membahas solusi keamanan jaringan  mulai dari firewall hingga opsi enkripsi Wifi  Pelatihan ini diakhiri dengan menyatukan semua elemen ini ke dalam arsitektur keamanan yang berlapis lapis dan mendalam  diikuti dengan rekomendasi tentang cara mengintegrasikan budaya keamanan ke dalam organisasi atau tim Anda   Di akhir pelatihan ini  Anda akan memahami    bagaimana cara kerja berbagai algoritma dan teknik enkripsi beserta semua manfaat dan keterbatasannya    berbagai sistem dan jenis autentikasi    perbedaan antara autentikasi dan otorisasi    bagaimana mengevaluasi potensi risiko dan merekomendasikan cara untuk mengurangi risiko    praktik baik untuk mengamankan jaringan    bagaimana membantu orang lain untuk memahami konsep keamanan dan melindungi diri mereka sendiri ,Google,Coursera,"Taught by
Google Career Certificates",Indonesian,4.9,https://www.classcentral.com/course/keamanan-it-pertahanan-terhadap-kejahatan-digital-58709
33505,3543,,Digital Skills,Sistem Operasi dan Anda: Menjadi Pengguna yang Berdaya,Dalam materi ini   melalui kombinasi pembelajaran melalui video  demonstrasi  dan praktik langsung   Anda akan belajar tentang komponen utama sistem operasi dan cara melakukan sejumlah tugas penting seperti mengelola perangkat lunak dan pengguna  serta mengonfigurasi perangkat keras    Pada akhir materi ini  Anda akan mampu     menavigasi sistem file Windows dan Linux menggunakan graphical user interface dan command line interpreter   menyiapkan pengguna  kelompok  dan izin untuk akses akun   menginstal  mengonfigurasi  dan menghapus perangkat lunak pada sistem operasi Windows dan Linux   mengonfigurasi partisi disk dan sistem file   memahami bagaimana cara kerja proses sistem dan cara mengelolanya   bekerja dengan log sistem dan alat koneksi jarak jauh   memanfaatkan pengetahuan sistem operasi untuk memecahkan masalah umum sebagai IT Support Specialist,Google,Coursera,"Taught by
Google Career Certificates",Indonesian,4.9,https://www.classcentral.com/course/sistem-operasi-dan-anda-menjadi-pengguna-yang-ber-58710
33506,3544,,Computer Networking,Seluk Beluk Jaringan Komputer,Materi ini dirancang untuk memberikan gambaran lengkap tentang jaringan komputer  Kami akan membahas semua mulai dari dasar dasar teknologi dan protokol jaringan modern kemudian gambaran umum cloud hingga aplikasi praktis dan pemecahan masalah jaringan    Pada akhir materi ini  Anda akan dapat    menggambarkan jaringan komputer dalam bentuk model lima lapis   memahami semua protokol standar yang terlibat dengan komunikasi TCP IP   menguasai alat dan teknik pemecahan masalah yang tepat   mempelajari layanan jaringan seperti DNS dan DHCP yang membuat jaringan komputer berfungsi   memahami komputasi cloud  semua layanan terkait  dan penyimpanan cloud,Google,Coursera,"Taught by
Google Career Certificates",Indonesian,4.9,https://www.classcentral.com/course/seluk-beluk-jaringan-komputer-58711
33509,3547,,Information Technology,Dasar-Dasar Dukungan Teknis,Materi ini adalah rangkaian pertama dari keseluruhan program pelatihan yang akan membantu Anda untuk berperan sebagai IT Support Specialist tingkat pemula  Dalam kursus ini  Anda akan diperkenalkan ke dunia Teknologi Informasi  atau IT  Anda akan mempelajari berbagai aspek Teknologi Informasi  seperti perangkat keras komputer  Internet  perangkat lunak komputer  pemecahan masalah  dan layanan pelanggan  Pelatihan ini mencakup berbagai topik dalam dunia IT yang dirancang untuk memberi Anda gambaran tentang pelajaran apa yang akan diperoleh melalui program sertifikasi ini   Pada akhir kursus ini  Anda akan dapat    memahami cara kerja sistem biner   merakit komputer dari awal   memilih dan menginstal sistem operasi di komputer   memahami apa itu Internet  cara kerjanya  dan dampaknya di dunia modern   mempelajari bagaimana aplikasi dibuat dan bagaimana suatu aplikasi bekerja di dalam komputer   menggunakan metode pemecahan masalah dan soft skill dalam bidang Teknologi Informasi,Google,Coursera,"Taught by
Google Career Certificates",Indonesian,4.9,https://www.classcentral.com/course/dasar-dasar-dukungan-teknis-58715
34277,4317,,Moodle,Tutorial Lengkap AIO CBT Moodle Ujian Online,Ulangan Harian Berbasis Komputer CBT Online Moodle SMK Ma'arif NU 1 Ajibarang PART 1 GRATIS  DOWNLOAD VHD SOFTWARE CBT UJIAN ONLINE MOODLE PART 2 GAMPANG  INSTALL SOFTWARE CBT UJIAN ONLINE MOODLE PART 3 BERHASIL  INSTALL VHD DAN SETTING IP CBT UJIAN ONLINE MOODLE PART 4 BEGINI CARANYA  EDIT HALAMAN DEPAN CBT UJIAN ONLINE MOODLE PART 5 UPLOAD DATA SISWA DAN NAMA KELAS CBT UJIAN ONLINE MOODLE PART 6 MEMBUAT COURSE KELAS DAN MENAMBAHKAN SISWA CBT UJIAN ONLINE MOODLE PART 7 MEMBUAT SOAL DAN EXPORT KE MOODLE CBT UJIAN ONLINE WAJIB ADA  ALAT DAN BAHAN ULANGAN UJIAN TEST ONLINE AIO CBT MOODLE   TUTORIAL AIO CBT PART 1 BISA AKSES DI ANDROID  INSTALL APLIKASI AIO CBT UJIAN TEST ONLINE   TUTORIAL AIO CBT PART 2 EXPORT DATA SISWA DAN MEMBUAT UJIAN ULANGAN TEST ONLINE AIO CBT MOODLE   TUTORIAL AIO CBT PART 3 EXPORT BANK SOAL DAN SETING UJIAN ULANGAN TEST ONLINE AIO CBT MOODLE   TUTORIAL AIO CBT PART 4 UPLOAD USER LOGIN GURU UJIAN ULANGAN TEST ONLINE AIO CBT MOODLE   TUTORIAL AIO CBT PART 5 MEMBUAT SOAL ESSAY  NILAI OTOMATIS MUNCUL TEST ONLINE MOODLE   TUTORIAL AIO CBT PART 6 GAMPANG  EXPORT SOAL MICROSOFT WORD KE AIO CBT MOODLE   TUTORIAL AIO CBT PART 7 MENGATASI VHD AIO CBT 2019 NOT CONNECTED DAN CARA REGISTRASINYA   TUTORIAL AIO CBT PART 8 CARA MEMBUAT SOAL CBT DENGAN VIDEO DI MOODLE   TUTORIAL AIO CBT PART 9 INI BARU ADIL  ACAK SOAL SEPERTI UNBK SOAL CBT MOODLE   TUTORIAL AIO CBT PART 10 20 PILGAN dan 5 ESSAY  BEGINI CARA SETING SOAL QUIZ MOODLE   TUTORIAL AIO CBT PART 11 PAKAI XAMBRO BROWSER APK ANDROID   TUTORIAL AIO CBT PART 12 CARA MENAMPILKAN NILAI  SETTING REMIDI  HAPUS NILAI CBT MOODLE   TUTORIAL AIO CBT PART 13 CARA MEMBUAT DAN MENILAI SOAL ESSAY MOODLE   TUTORIAL AIO CBT PART 14 CARA HAPUS DELETE SEMUA USER SISWA MOODLE   TUTORIAL AIO CBT PART 15 CETAK BERITA ACARA  DAFTAR HADIR  KARTU UJIAN MOODLE   TUTORIAL AIO CBT PART 16 BEGINI CARA TULIS ARAB DAN BAHASA JAWA DI MOODLE   TUTORIAL AIO CBT PART 17 VERSI PREMIUM AIOCBT 2019  BEGINI TAMPILANNYA   TUTORIAL AIO CBT PART 18 UJIAN SUSULAN  CARA MENGAKTIFKAN BANYAK COURSES PELAJARAN DI AIOCBT   TUTORIAL AIO CBT PART 19 LEBIH CANTIK  BERIKUT TAMPILAN DAN REVIEW AIOCBT VERSI 2019 05   TUTORIAL AIO CBT PART 20 ANTI SUBMIT  FITUR TERBARU AIO CBT VERSI 2019 08   TUTORIAL AIO CBT PART 21 PART 1 CARA INSTAL VHD AIOCBT VERSI 2019 08  Download VHD  VirtualBox dan Setting IP PART 2 LANGKAH CEPAT REGISTRASI VHD AIOCBT VERSI 2019 08 PART 3 CARA MEMBUAT JADWAL AIOCBT VERSI 2019 08  Categories dan Courses PART 4 UPLOAD SOAL DAN SETTING QUIZ AIOCBT VERSI 2019 08 TIPS CARA EDIT SOAL PADA SAAT UJIAN AIOCBT 2019 PART 5 UPLOAD DATA BASE SISWA DAN UJIAN AIOCBT VERSI 2019 08  User dan Quiz CARA HAPUS STATUS PESERTA MASIH MENGERJAKAN  IN PROGRESS  AIOCBT 2019 ,-1,YouTube,"Taught by
Mulyono SPd",Indonesian,-1.0,https://www.classcentral.com/course/youtube-tutorial-lengkap-aio-cbt-moodle-ujian-online-59692
34288,4328,,Redis,Belajar Redis,Belajar Redis   1 Pengenalan Redis Belajar Redis   2 Kapan Butuh Redis Belajar Redis   3 Menginstall Redis Belajar Redis   4 Configuration Belajar Redis   5 Database Belajar Redis   6 Strings Belajar Redis   7 Expiration Belajar Redis   8 Increment   Decrement Belajar Redis   9 Flush Belajar Redis   10 Pipeline Belajar Redis   11 Transaction Belajar Redis   12 Monitor Belajar Redis   13 Server Information Belajar Redis   14 Client Connection Belajar Redis   15 Security Belajar Redis   16 Authentication Belajar Redis   17 Authorization Belajar Redis   18 Persistence Belajar Redis   19 Eviction Belajar Redis   20 Materi Selanjutnya ,-1,YouTube,"Taught by
Programmer Zaman Now",Indonesian,-1.0,https://www.classcentral.com/course/youtube-belajar-redis-59709
36382,6425,,Elasticsearch,Belajar Elasticsearch untuk Pemula,Belajar Elasticsearch   01 Apa itu Elasticsearch Belajar Elasticsearch   02 Kenapa Butuh Elasticsearch Belajar Elasticsearch   03 Arsitektur Elasticsearch Belajar Elasticsearch   04 Elasticsearch Index Belajar Elasticsearch   05 Elasticsearch Sharding Belajar Elasticsearch   06 Elasticsearch Replication Belajar ElasticSearch   7 Document Routing Belajar ElasticSearch   8 Distributed Document Belajar ElasticSearch   9 Immutable Data Belajar ElasticSearch   10 Distributed Search Belajar ElasticSearch   11 Menginstall ElasticSearch Belajar ElasticSearch   12 Menginstall ElasticSearch Cluster Belajar ElasticSearch   13 Membuat Index Belajar ElasticSearch   14 CRUD Data di ElasticSearch Belajar ElasticSearch   15 Partial Update di ElasticSearch Belajar ElasticSearch   16 Search di ElasticSearch Belajar ElasticSearch   17 Aggregate di ElasticSearch Belajar ElasticSearch   18 Cluster Health ,-1,YouTube,"Taught by
Programmer Zaman Now",Indonesian,-1.0,https://www.classcentral.com/course/youtube-belajar-elasticsearch-untuk-pemula-62049
39347,9394,,Forex,Ngopi Bareng Forex Simpro & Java Global Futures,Data Non Farm Payroll Amerika Serikat  NFP  Kenapa ditunggu tunggu para traders Mau bisnis online dari rumah  Apa ya yang lagi hits Apa Saja Sih  Mata Uang Anti Krisis Jelang Akhir November  Trend Forex dan Gold Akan Bergerak Kemanakah Apakah Emas Terus Meroket Sampai Akhir Tahun ini Seberapa Besar Pengaruh Stimulus Terhadap Dolar Amerika Emas Dan Dollar Amerika Serikat Sebagai Alat Tukar Dunia Pengaruh Pemilu AS Terhadap Pergerakkan Forex Analisa Fundamental vs Teknikal  Mana Yang Lebih Bagus Pergerakkan Pasar Pasca Debat Capres AS Peluang Trading bagi Pemula  Cari duit dari Rumah di masa PSBB Liburan Dimana Saja  Trading Makin Asyik Safe Haven Bersinar  Di Tengah Covid Meningkat   Ngopi Bareng Forex Simpro Bersama Global Futures Ngobrol Santai Bersama Milenial   Apa Itu Forex  Milenial Bertanya   Istilah Dalam Trading Forex Yang Wajib Dipahami Milenial Bertanya   Memilih Broker Yang Tepat Mulai Belajar Fundamental  Gimana Sih Caranya  Temukan Jawabannya di Ngopi Bareng kali ini Membangun Mindset Trader Yang Sukses  Simak Penjelasannya di Ngopi Bareng kali ini Simulasi Ngopi Bareng Forex Simpro ,-1,YouTube,"Taught by
Forex Simpro",Indonesian,-1.0,https://www.classcentral.com/course/youtube-ngopi-bareng-forex-simpro-java-global-futures-65527
39348,9395,,Forex,Webinar Forex Simpro,Mengenal Awal Kelanjutan dan Akhir Suatu Tren Dalam Forex Bukan Webinar Biasa  Jangan Dilewatkan  Bagaimana Cara Membaca Trend dan Menvalidasi Trading Plan  Temukan Jawabannya di Webinar ini Strategi Trading Dengan Ichimoku   Webinar Forex Simpro Strategi Trading Dengan Fibonacci Time Zone Strategi Trading Compression Di dalam Supply And Demand Cara menentukan Arah Harga   Webinar FS Tutorial Menghitung Lot Dalam Forex Agar Terhindar Dari Margin Call Strategi Trading Forex Menggunakan Teknik 3MAP Strategi Dalam Trading Menggunakan Stochastic Oscillator   Webinar Forex Simpro Membuat Trading Plan   Webinar Forex Simpro Ingin Belajar Trading Forex  Mari saksikan Webinar Belajar Teknik William Percent Range Tek Tok Trading  Kondisi Market Sideways    Webinar Forex Simpro Cut Your Losses Short and Let Your Winners Run   Webinar Forex Simpro Cara Menentukan Pembalikan Arah Trend Harga   Webinar Forex Simpro Cara Menentukan Entry Market Dengan Pola Morning Star   Evening Star Belajar Membaca Pola Candle Stick Penentu Profit Bukan Webinar Biasa  Jangan Dilewatkan Saran Untuk Trader Forex Pemula   Trader Millennials Trading Menggunakan Chart Pattern   Webinar Forex Simpro Bersama Java Global Futures Strategi Trading Teknik Scalping Dengan Angka Fibonacci Strategi Trading Dengan Indikator PARABOLIC SAR FOMO Dalam Trading Dan Cara Mengatasinya Cara Menentukan Tren Pola Candlestick Terbaik Indikator EMA Paling Tepat Untuk Trading Gold Bagaimana Menerapkan Probabilitas Dalam Trading Strategi Trading Menerapkan Art of War  Sun Tzu  Dalam Trading Strategi Trading Scalping Dengan EMA Crossover Strategi Trading Heiken Ashi Dengan Bolinger Band dan Moving Average   Webinar 15 Juni 2021 Teknik Trading Dengan Chart Pattern   Webinar Forex Simpro 22 Juni 2021 Strategi Trading Teknik Sniper Tips Trading Scalping Swing Dengan Indikator Envelope Strategi Trading Fibonacci Extension dan Retracement Webinar Forex SimPro 5 Agustus 2020 Webinar Forex Simpro 12 Agustus 2020  Membuat Trading Plan Klinik Forex SimPro 7 Agustus 2020 Klinik Forex 31 Juli 2020 Klinik Forex 24 Juli 2020 Klinik Forex 17 Juli 2020 Klinik Forex 17 Juli 2020 Klinik Forex 10 Juli 2020 Webinar Forex SimPro 8 Juli 2020 Klinik Forex SimPro 1 Juli 2020 Webinar Forex SimPro   26 Juni 2020 Trader Coaching Session   24 Juni 2020 Webinar Forex Simpro 19 Juni 2020 TRADER COACHING SESSION 15 JUNI 2020 Webinar Forex Simpro 12 Juni 2020 Webinar Forex SimPro  Trend and Correction    5 Juni 2020 Indikator Yang Bisa Memprediksi Arah Profitable Moving Average Forex Strategi   Trading Simple Profitable Triple Moving Average Strategi Supply and Demand  Webinar 03 Agustus 2021 Strategi Trading Scalping   Webinar Forex Simpro 10 Agustus 2021 Strategi Trading Dengan Teknik Sharp Entry   Webinar ForeX Simpro  1 September 20121 Trading Forex Dengan Trik Compressions ditambah Fakeout Trading Indicators vs Price Action Menganalisa Forex Sesi Amerika Bidik Cuan Dari Fluktuasi Pasar Menganalisa Market Forex  Gold  Oil di Awal Tahun 2022   Webinar Forex Simpro 4 Januari 2022 ,-1,YouTube,"Taught by
Forex Simpro",Indonesian,-1.0,https://www.classcentral.com/course/youtube-webinar-forex-simpro-65528
39349,9396,,Forex,Belajar Trading Forex,Strategi Jitu Dalam Persiapan Trading Forex Belajar Memasang Take Profit   Stop Loss Di Metatrader Belajar Mengenal Metarader 5 Tutorial Memasang Fibonacci Retracement di MT5 Buy   Sell Trading Dengan Candle Pin Bar Buy   Sell Trading Dengan Inside Bar Teknik Trading Forex   Gold Tanpa Stop Loss Strategi Trading Forex Menggunakan MA12   MA36 Webinar Cara Analisa Tren Mingguan   Bulanan Forex dan Gold Cara Membuat Trading Plan Forex Trading Forex Dengan Range Pergerakan Harga Langkah langkah Dasar Trading Forex Bagi Pemula Cara Mengukur Resiko dan Lot Manajemen Resiko Trading Forex Perbedaan Forex Dengan Investasi Lain Money Management Trading Forex Teknik Trading Forex Dengan Kombinasi Standar Deviasi   Bollinger Band Belajar Trading Forex Dengan Indikator Standar Deviasi Belajar Trading Forex Dengan Teknik William Percent Range Trading Forex Dengan Strategi Martingale Strategi Trading Forex Menggunakan Indikator Momentum Trading Forex Menggunakan Teknik Averaging Trading Forex Dengan Teknik Scalping Strategi Trading Forex Menggunakan Indikator Alligator Strategi Trading Forex Menggunakan Indikator Accelerator Oscillator Strategi Trading Forex Menggunakan Teknik Flag Pattern Cara Memasang Indikator Trend Dalam Metatrader 5 Trading Forex Menggunakan Indikator Bulls   Bears Power Trading Forex Menggunakan Indikator Commodity Channel Index  CCI Teknik Trading Forex Menggunakan Indikator Fractal Trading Forex Dengan Teknik Pola Double Top   Double Bottom Teknik Trading Forex Menggunakan Indikator MA Of Oscillator Trading Forex Menggunakan Indikator Money Flow Index Cara Trading Forex Menggunakan Indikator Exponential Moving Average ADP Non Farm Employment Change Strategi Trading Forex Dengan Analisa Fundamental Trading Forex Dengan Teknik Divergence   Convergence Trading Forex Dengan Teknik Breakout Cara Trading Forex Menggunakan Teknik Koreksi   Trend Teknik Trading Forex Menggunakan Indikator MACD Strategi Trading Forex Menggunakan Indikator Parabolic SAR Webinar Trading Forex Menggunakan Stochastic dan RSI Strategi Trading Forex Menggunakan Indikator Ichimoku Strategi Menentukan Buy dan Sell Dalam Trading Forex Dengan MA dan ADX Strategi Trading Forex Menggunakan Pivot Point Cara Melakukan Transaksi New Order di Metatrader 5 Mengenal dan Cara Menggunakan Metatrader 5 Webinar Strategi Trading Forex Menggunakan Indikator Stochastic dan ADX Webinar Cara Menganalisa Pasar Forex Dengan Teknikal Sederhana Webinar Belajar Trading Forex Menggunakan Indikator Bollinger Band Cara Download Metatrader 5 Di PC   Laptop Cara Install Metatrader 5 di Android Keunggulan Platform Metatrader 5 Webinar Cara Menggunakan Platform Metatrader 5 Webinar Belajar Analisa Sederhana Menggunakan Moving Average ,-1,YouTube,"Taught by
Forex Simpro",Indonesian,-1.0,https://www.classcentral.com/course/youtube-belajar-trading-forex-65530
42458,1960,,-1,Desain User Experience (UX) untuk Pemula,User Experience  UX  Persona  Desain  What you'll learn  Pelajar dapat menggunakan konsep dalam user experience  UX  untuk membangun sebuah desain dari sebuah aplikasi yang berbasis web ataupun dengan platform lainnya  Materi ini menjelaskan terntang konsep Desain User Experience dan tahapan untuk mengimprovisasi UX dalam sebuah aplikasi dan bagaimana membuar sebuah prototype serta mengevaluasinya  Pelajar akan memperlukan waktu lebih dari 1 5 jam untuk menyelesaikan materi ini  Setelah semua materi ini selesai  pelajar akan dapat menggunakan konsep dalam User Experience dalam membangun sebuah desain dari sebuah aplikasi yang berbasis web ataupun dengan platrform lainnya ,-1,Udemy,"Taught by
Bina Nusantara University, Yulyani Arifin and Hady Pranoto",Indonesian,4.3,https://www.classcentral.com/course/udemy-user-experience-design-for-beginner-67770
45853,5360,,AWS Snowcone,Using AWS Snowcone (Indonesian),Anda sudah berhasil merencanakan dan memesan AWS Snowcone  Setelah Anda menerima Snowcone  Anda akan mengonfigurasi pengaturan jaringan  pengguna  dan  secara opsional  memulai layanan komputasi dalam rangka mempersiapkan penerapannya Ini adalah kursus ketiga dan terakhir dalam seri Snowcone  Dalam kursus ini  Anda akan menjelajahi fungsionalitas dan praktik terbaik penerapan yang berkaitan dengan Snowcone  Anda juga mempelajari tentang opsi opsi sinkronisasi data  dan cara menggunakan AWS OpsHub untuk menyinkronkan data dan memantau Snowcone Level kursus  MenengahDurasi  75 menitCatatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Indonesia  Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar AktivitasKursus ini mencakup modul bacaan mandiri  demonstrasi video  dan kuis untuk uji pengetahuan Tujuan kursusDalam kursus ini  Anda akan belajar untuk Mendeskripsikan gambaran umum dari proses untuk menyiapkan dan menerapkan SnowconeMendeskripsikan tujuan dan fitur fitur utama AWS OpsHubMenjelaskan tujuan dari AWS Snowball Edge ClientMenjelaskan langkah langkah untuk menyiapkan penerapan SnowconeMenjelaskan langkah langkah untuk mempersiapkan SnowconeMenjelaskan langkah langkah untuk mengonfigurasi  mengomputasi dan menerapkan SnowconeMendeskripsikan langkah langkah yang diperlukan untuk transfer data daring menggunakan AWS OpsHubMenjelaskan proses untuk memantau Snowcone menggunakan AWS OpsHubPeserta yang ditujuKursus ini ditujukan untuk Administrator awan  cloud Administrator penyimpananArsitek awanTeknisi migrasiPrasyaratKami menyarankan bahwa peserta kursus ini telah menyelesaikan AWS Snowcone Getting StartedAWS Snowcone Logistics and PlanningIkhtisar kursusPengantarPengantarPersiapan untuk menggunakan SnowconePengenalan AWS OpsHub dan Snowball Edge ClientGambaran umum AWS OpsHubGambaran umum dari AWS Snowball Edge ClientMulai menggunakan AWS SnowconeMulai menggunakan SnowconeMempersiapkan AWS OpsHub dan membuka kunci SnowconeMembuka kunci Snowcone menggunakan Snowball Edge Client dan AWS CLIMemperbarui perangkat SnowconeMenggunakan SnowconeMenggunakan instans komputasi secara lokalMenggunakan file bersama NFS untuk mengelola penyimpanan fileMenggunakan AWS DataSync untuk mentransfer file ke AWSMengelola Snowcone AndaDemonstrasiDemonstrasi  Menggunakan SnowconeUji pengetahuanUji pengetahuanSumber daya  survei  dan umpan balikSumber daya tambahanUcapan terima kasih dan umpan balik,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/using-aws-snowcone-indonesian-71234
45854,5361,,-1,Get Connected: Amazon Honeycode APIs and Integrations (Indonesian),Dalam kursus ini  Anda akan mempelajari cara menghubungkan Amazon Honeycode ke aplikasi dan layanan lain  Kursus ini dimulai dengan gambaran umum dua pendekatan untuk terhubung ke Honeycode  integrasi dan Antarmuka Program Aplikasi  API  Honeycode  Kursus ini memandu Anda melalui contoh cara menyiapkan dan menerapkan solusi terintegrasi di Honeycode menggunakan Amazon Appflow dan Zapier  Terakhir  kursus ini memberikan gambaran umum tentang API Honeycode  Anda akan mempelajari cara mengidentifikasi API Honeycode mana yang memenuhi kasus penggunaan Anda dan cara menyiapkan permintaan API Tingkat kursus  MenengahDurasi  45 menitCatatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Indonesia  Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar KegiatanKursus ini menyertakan video tutorial terpandu Tujuan kursusDalam kursus ini  Anda akan belajar Memahami manfaat menghubungkan Honeycode ke aplikasi dan layanan lainMenjelaskan cara terhubung ke atau dari HoneycodeMengenali kapan menggunakan integrasi atau API Honeycode untuk kasus penggunaan AndaSasaran pesertaKursus ini ditujukan untuk Orang yang tertarik untuk menghubungkan aplikasi Honeycode dengan aplikasi dan layanan lain PrasyaratPengetahuan dasar tentang Honeycode,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/get-connected-amazon-honeycode-apis-and-integrati-71235
